GVKey,Company Name,Year,Data Date,File Count
1762,ARMSTRONG HOLDINGS INC,2000,2000-12-31,1
1762,ARMSTRONG HOLDINGS INC,2001,2001-12-31,1
1762,ARMSTRONG HOLDINGS INC,2002,2002-12-31,1
1762,ARMSTRONG HOLDINGS INC,2003,2003-12-31,1
1762,ARMSTRONG HOLDINGS INC,2004,2004-12-31,1
1762,ARMSTRONG HOLDINGS INC,2005,2005-12-31,1
1762,ARMSTRONG HOLDINGS INC,2006,2006-12-31,1
1773,ARROW ELECTRONICS INC,2002,2002-12-31,1
1773,ARROW ELECTRONICS INC,2005,2005-12-31,1
1773,ARROW ELECTRONICS INC,2006,2006-12-31,1
1773,ARROW ELECTRONICS INC,2007,2007-12-31,1
1773,ARROW ELECTRONICS INC,2008,2008-12-31,1
1773,ARROW ELECTRONICS INC,2009,2009-12-31,2
1773,ARROW ELECTRONICS INC,2010,2010-12-31,2
1773,ARROW ELECTRONICS INC,2011,2011-12-31,1
1773,ARROW ELECTRONICS INC,2012,2012-12-31,1
1773,ARROW ELECTRONICS INC,2013,2013-12-31,1
1773,ARROW ELECTRONICS INC,2014,2014-12-31,1
1773,ARROW ELECTRONICS INC,2015,2015-12-31,1
1773,ARROW ELECTRONICS INC,2016,2016-12-31,1
1773,ARROW ELECTRONICS INC,2017,2017-12-31,1
1773,ARROW ELECTRONICS INC,2018,2018-12-31,1
1773,ARROW ELECTRONICS INC,2019,2019-12-31,1
1773,ARROW ELECTRONICS INC,2020,2020-12-31,1
1773,ARROW ELECTRONICS INC,2021,2021-12-31,1
1786,ARVIN INDUSTRIES INC,1996,1996-12-31,1
1786,ARVIN INDUSTRIES INC,1997,1997-12-31,1
1786,ARVIN INDUSTRIES INC,1998,1998-12-31,1
1786,ARVIN INDUSTRIES INC,1999,1999-12-31,1
1789,ASARCO INC,1997,1997-12-31,2
1789,ASARCO INC,1998,1998-12-31,1
1794,ASHLAND INC,1996,1996-09-30,3
1794,ASHLAND INC,1997,1997-09-30,2
1794,ASHLAND INC,1998,1998-09-30,4
1794,ASHLAND INC,1999,1999-09-30,2
1794,ASHLAND INC,2000,2000-09-30,2
1794,ASHLAND INC,2001,2001-09-30,3
1794,ASHLAND INC,2002,2002-09-30,2
1794,ASHLAND INC,2003,2003-09-30,1
1794,ASHLAND INC,2004,2004-09-30,1
1794,ASHLAND INC,2005,2005-09-30,2
1794,ASHLAND INC,2006,2006-09-30,1
1794,ASHLAND INC,2007,2007-09-30,1
1794,ASHLAND INC,2008,2008-09-30,1
1794,ASHLAND INC,2009,2009-09-30,1
1794,ASHLAND INC,2010,2010-09-30,1
1794,ASHLAND INC,2011,2011-09-30,1
1794,ASHLAND INC,2012,2012-09-30,1
1794,ASHLAND INC,2013,2013-09-30,3
1794,ASHLAND INC,2014,2014-09-30,3
1794,ASHLAND INC,2015,2015-09-30,2
1794,ASHLAND INC,2016,2016-09-30,2
1794,ASHLAND INC,2017,2017-09-30,2
1794,ASHLAND INC,2018,2018-09-30,1
1794,ASHLAND INC,2019,2019-09-30,1
1794,ASHLAND INC,2020,2020-09-30,2
1794,ASHLAND INC,2021,2021-09-30,1
1848,ATLANTIC RICHFIELD CO,1996,1996-12-31,1
1848,ATLANTIC RICHFIELD CO,1997,1997-12-31,1
1848,ATLANTIC RICHFIELD CO,1998,1998-12-31,1
1891,AUTOMATIC DATA PROCESSING,1996,1996-06-30,2
1891,AUTOMATIC DATA PROCESSING,1997,1997-06-30,2
1891,AUTOMATIC DATA PROCESSING,1998,1998-06-30,1
1891,AUTOMATIC DATA PROCESSING,1999,1999-06-30,2
1891,AUTOMATIC DATA PROCESSING,2000,2000-06-30,2
1891,AUTOMATIC DATA PROCESSING,2001,2001-06-30,1
1891,AUTOMATIC DATA PROCESSING,2002,2002-06-30,4
1891,AUTOMATIC DATA PROCESSING,2003,2003-06-30,2
1891,AUTOMATIC DATA PROCESSING,2004,2004-06-30,2
1891,AUTOMATIC DATA PROCESSING,2005,2005-06-30,2
1891,AUTOMATIC DATA PROCESSING,2006,2006-06-30,1
1891,AUTOMATIC DATA PROCESSING,2007,2007-06-30,1
1891,AUTOMATIC DATA PROCESSING,2008,2008-06-30,1
1891,AUTOMATIC DATA PROCESSING,2009,2009-06-30,1
1891,AUTOMATIC DATA PROCESSING,2010,2010-06-30,1
1891,AUTOMATIC DATA PROCESSING,2011,2011-06-30,1
1891,AUTOMATIC DATA PROCESSING,2012,2012-06-30,1
1891,AUTOMATIC DATA PROCESSING,2013,2013-06-30,1
1891,AUTOMATIC DATA PROCESSING,2014,2014-06-30,1
1891,AUTOMATIC DATA PROCESSING,2015,2015-06-30,1
1891,AUTOMATIC DATA PROCESSING,2016,2016-06-30,1
1891,AUTOMATIC DATA PROCESSING,2017,2017-06-30,1
1891,AUTOMATIC DATA PROCESSING,2018,2018-06-30,1
1891,AUTOMATIC DATA PROCESSING,2019,2019-06-30,1
1891,AUTOMATIC DATA PROCESSING,2020,2020-06-30,1
1891,AUTOMATIC DATA PROCESSING,2021,2021-06-30,1
1913,AVERY DENNISON CORP,1997,1997-12-31,3
1913,AVERY DENNISON CORP,1999,1999-12-31,5
1913,AVERY DENNISON CORP,2000,2000-12-31,2
1913,AVERY DENNISON CORP,2003,2003-12-31,3
1913,AVERY DENNISON CORP,2004,2004-12-31,2
1913,AVERY DENNISON CORP,2005,2005-12-31,1
1913,AVERY DENNISON CORP,2006,2006-12-31,2
1913,AVERY DENNISON CORP,2007,2007-12-31,1
1913,AVERY DENNISON CORP,2008,2008-12-31,1
1913,AVERY DENNISON CORP,2010,2010-12-31,2
1913,AVERY DENNISON CORP,2011,2011-12-31,1
1913,AVERY DENNISON CORP,2012,2012-12-31,1
1913,AVERY DENNISON CORP,2013,2013-12-31,1
1913,AVERY DENNISON CORP,2015,2015-12-31,1
1913,AVERY DENNISON CORP,2016,2016-12-31,2
1913,AVERY DENNISON CORP,2018,2018-12-31,1
1913,AVERY DENNISON CORP,2019,2019-12-31,1
1913,AVERY DENNISON CORP,2021,2021-12-31,1
1919,AVNET INC,1996,1996-06-30,3
1919,AVNET INC,1997,1997-06-30,3
1919,AVNET INC,1998,1998-06-30,2
1919,AVNET INC,1999,1999-06-30,2
1919,AVNET INC,2000,2000-06-30,1
1919,AVNET INC,2001,2001-06-30,1
1919,AVNET INC,2003,2003-06-30,2
1919,AVNET INC,2004,2004-06-30,2
1919,AVNET INC,2005,2005-06-30,2
1919,AVNET INC,2006,2006-06-30,1
1919,AVNET INC,2007,2007-06-30,1
1919,AVNET INC,2008,2008-06-30,1
1919,AVNET INC,2009,2009-06-30,1
1919,AVNET INC,2010,2010-06-30,1
1919,AVNET INC,2011,2011-06-30,1
1919,AVNET INC,2012,2012-06-30,1
1919,AVNET INC,2013,2013-06-30,1
1919,AVNET INC,2014,2014-06-30,1
1919,AVNET INC,2015,2015-06-30,1
1919,AVNET INC,2016,2016-06-30,1
1919,AVNET INC,2017,2017-06-30,1
1919,AVNET INC,2018,2018-06-30,1
1919,AVNET INC,2019,2019-06-30,1
1919,AVNET INC,2020,2020-06-30,1
1920,AVON PRODUCTS,1996,1996-12-31,3
1920,AVON PRODUCTS,1997,1997-12-31,3
1920,AVON PRODUCTS,1998,1998-12-31,3
1920,AVON PRODUCTS,1999,1999-12-31,3
1920,AVON PRODUCTS,2000,2000-12-31,3
1920,AVON PRODUCTS,2001,2001-12-31,3
1920,AVON PRODUCTS,2002,2002-12-31,4
1920,AVON PRODUCTS,2003,2003-12-31,2
1920,AVON PRODUCTS,2004,2004-12-31,2
1920,AVON PRODUCTS,2005,2005-12-31,1
1920,AVON PRODUCTS,2006,2006-12-31,1
1920,AVON PRODUCTS,2007,2007-12-31,1
1920,AVON PRODUCTS,2008,2008-12-31,2
1920,AVON PRODUCTS,2009,2009-12-31,1
1920,AVON PRODUCTS,2010,2010-12-31,1
1920,AVON PRODUCTS,2011,2011-12-31,1
1920,AVON PRODUCTS,2012,2012-12-31,2
1920,AVON PRODUCTS,2013,2013-12-31,2
1920,AVON PRODUCTS,2014,2014-12-31,2
1920,AVON PRODUCTS,2015,2015-12-31,1
1920,AVON PRODUCTS,2016,2016-12-31,1
1920,AVON PRODUCTS,2017,2017-12-31,1
1920,AVON PRODUCTS,2018,2018-12-31,1
1953,CERPLEX GROUP INC,1998,1998-09-30,1
1968,BADGER METER INC,1997,1997-12-31,1
1968,BADGER METER INC,1998,1998-12-31,1
1968,BADGER METER INC,1999,1999-12-31,1
1968,BADGER METER INC,2000,2000-12-31,1
1968,BADGER METER INC,2001,2001-12-31,1
1968,BADGER METER INC,2002,2002-12-31,1
1968,BADGER METER INC,2003,2003-12-31,1
1968,BADGER METER INC,2004,2004-12-31,1
1968,BADGER METER INC,2005,2005-12-31,1
1968,BADGER METER INC,2006,2006-12-31,1
1968,BADGER METER INC,2007,2007-12-31,2
1968,BADGER METER INC,2008,2008-12-31,1
1968,BADGER METER INC,2009,2009-12-31,1
1968,BADGER METER INC,2010,2010-12-31,1
1968,BADGER METER INC,2011,2011-12-31,2
1968,BADGER METER INC,2012,2012-12-31,2
1968,BADGER METER INC,2013,2013-12-31,2
1968,BADGER METER INC,2014,2014-12-31,2
1968,BADGER METER INC,2015,2015-12-31,2
1968,BADGER METER INC,2016,2016-12-31,2
1968,BADGER METER INC,2017,2017-12-31,2
1968,BADGER METER INC,2018,2018-12-31,2
1968,BADGER METER INC,2019,2019-12-31,2
1968,BADGER METER INC,2020,2020-12-31,2
1968,BADGER METER INC,2021,2021-12-31,2
1969,BADGER PAPER MILLS INC,1997,1997-12-31,1
1969,BADGER PAPER MILLS INC,1998,1998-12-31,1
1969,BADGER PAPER MILLS INC,1999,1999-12-31,1
1969,BADGER PAPER MILLS INC,2000,2000-12-31,1
1969,BADGER PAPER MILLS INC,2001,2001-12-31,1
1969,BADGER PAPER MILLS INC,2002,2002-12-31,1
1969,BADGER PAPER MILLS INC,2003,2003-12-31,1
1969,BADGER PAPER MILLS INC,2004,2004-12-31,1
1971,BAIRNCO CORP,1997,1997-12-31,1
1971,BAIRNCO CORP,1998,1998-12-31,1
1971,BAIRNCO CORP,1999,1999-12-31,1
1971,BAIRNCO CORP,2000,2000-12-31,1
1971,BAIRNCO CORP,2001,2001-12-31,1
1971,BAIRNCO CORP,2002,2002-12-31,1
1971,BAIRNCO CORP,2003,2003-12-31,1
1971,BAIRNCO CORP,2004,2004-12-31,1
1971,BAIRNCO CORP,2005,2005-12-31,1
1971,BAIRNCO CORP,2006,2006-12-31,1
1976,BAKER HUGHES INC,1996,1996-09-30,1
1976,BAKER HUGHES INC,1998,1998-12-31,1
1976,BAKER HUGHES INC,1999,1999-12-31,2
1976,BAKER HUGHES INC,2001,2001-12-31,1
1988,BALL CORP,1997,1997-12-31,1
1988,BALL CORP,1998,1998-12-31,1
1988,BALL CORP,1999,1999-12-31,1
1988,BALL CORP,2000,2000-12-31,1
1988,BALL CORP,2002,2002-12-31,3
1988,BALL CORP,2003,2003-12-31,2
1988,BALL CORP,2004,2004-12-31,1
1988,BALL CORP,2005,2005-12-31,2
1988,BALL CORP,2006,2006-12-31,1
1988,BALL CORP,2007,2007-12-31,1
1988,BALL CORP,2008,2008-12-31,2
1988,BALL CORP,2009,2009-12-31,2
1988,BALL CORP,2010,2010-12-31,1
1988,BALL CORP,2011,2011-12-31,1
1988,BALL CORP,2012,2012-12-31,1
1988,BALL CORP,2013,2013-12-31,1
1988,BALL CORP,2014,2014-12-31,1
1988,BALL CORP,2015,2015-12-31,1
1988,BALL CORP,2016,2016-12-31,2
1988,BALL CORP,2017,2017-12-31,2
1988,BALL CORP,2018,2018-12-31,1
1988,BALL CORP,2019,2019-12-31,1
1988,BALL CORP,2020,2020-12-31,1
1988,BALL CORP,2021,2021-12-31,1
2008,BANDAG INC,1997,1997-12-31,1
2008,BANDAG INC,1998,1998-12-31,1
2008,BANDAG INC,1999,1999-12-31,1
2008,BANDAG INC,2000,2000-12-31,1
2008,BANDAG INC,2001,2001-12-31,1
2008,BANDAG INC,2002,2002-12-31,1
2008,BANDAG INC,2003,2003-12-31,1
2008,BANDAG INC,2004,2004-12-31,1
2008,BANDAG INC,2005,2005-12-31,2
2008,BANDAG INC,2006,2006-12-31,1
2034,BANTA CORP,2001,2001-12-31,1
2034,BANTA CORP,2002,2002-12-31,1
2044,BARD (C.R.) INC,2009,2009-12-31,1
2049,BARNES GROUP INC,1996,1996-12-31,1
2049,BARNES GROUP INC,1997,1997-12-31,2
2049,BARNES GROUP INC,1998,1998-12-31,2
2049,BARNES GROUP INC,1999,1999-12-31,2
2049,BARNES GROUP INC,2000,2000-12-31,2
2049,BARNES GROUP INC,2001,2001-12-31,1
2049,BARNES GROUP INC,2002,2002-12-31,1
2049,BARNES GROUP INC,2003,2003-12-31,1
2049,BARNES GROUP INC,2004,2004-12-31,1
2049,BARNES GROUP INC,2005,2005-12-31,1
2049,BARNES GROUP INC,2006,2006-12-31,1
2049,BARNES GROUP INC,2007,2007-12-31,1
2049,BARNES GROUP INC,2008,2008-12-31,1
2049,BARNES GROUP INC,2009,2009-12-31,1
2049,BARNES GROUP INC,2010,2010-12-31,1
2049,BARNES GROUP INC,2011,2011-12-31,1
2049,BARNES GROUP INC,2012,2012-12-31,3
2049,BARNES GROUP INC,2013,2013-12-31,4
2049,BARNES GROUP INC,2014,2014-12-31,4
2049,BARNES GROUP INC,2015,2015-12-31,4
2049,BARNES GROUP INC,2016,2016-12-31,4
2049,BARNES GROUP INC,2017,2017-12-31,2
2049,BARNES GROUP INC,2018,2018-12-31,1
2049,BARNES GROUP INC,2019,2019-12-31,1
2049,BARNES GROUP INC,2020,2020-12-31,1
2049,BARNES GROUP INC,2021,2021-12-31,1
2086,BAXTER INTERNATIONAL INC,1996,1996-12-31,1
2086,BAXTER INTERNATIONAL INC,1997,1997-12-31,2
2086,BAXTER INTERNATIONAL INC,1998,1998-12-31,1
2086,BAXTER INTERNATIONAL INC,1999,1999-12-31,2
2086,BAXTER INTERNATIONAL INC,2000,2000-12-31,2
2086,BAXTER INTERNATIONAL INC,2001,2001-12-31,2
2086,BAXTER INTERNATIONAL INC,2002,2002-12-31,3
2086,BAXTER INTERNATIONAL INC,2003,2003-12-31,2
2086,BAXTER INTERNATIONAL INC,2004,2004-12-31,2
2086,BAXTER INTERNATIONAL INC,2005,2005-12-31,1
2086,BAXTER INTERNATIONAL INC,2006,2006-12-31,1
2086,BAXTER INTERNATIONAL INC,2007,2007-12-31,1
2086,BAXTER INTERNATIONAL INC,2008,2008-12-31,1
2086,BAXTER INTERNATIONAL INC,2009,2009-12-31,1
2086,BAXTER INTERNATIONAL INC,2010,2010-12-31,1
2086,BAXTER INTERNATIONAL INC,2011,2011-12-31,1
2086,BAXTER INTERNATIONAL INC,2012,2012-12-31,2
2086,BAXTER INTERNATIONAL INC,2013,2013-12-31,1
2086,BAXTER INTERNATIONAL INC,2014,2014-12-31,1
2086,BAXTER INTERNATIONAL INC,2015,2015-12-31,1
2086,BAXTER INTERNATIONAL INC,2016,2016-12-31,1
2086,BAXTER INTERNATIONAL INC,2017,2017-12-31,1
2086,BAXTER INTERNATIONAL INC,2018,2018-12-31,1
2086,BAXTER INTERNATIONAL INC,2019,2019-12-31,1
2086,BAXTER INTERNATIONAL INC,2020,2020-12-31,1
2086,BAXTER INTERNATIONAL INC,2021,2021-12-31,1
2111,BECTON DICKINSON & CO,1996,1996-09-30,3
2111,BECTON DICKINSON & CO,1997,1997-09-30,3
2111,BECTON DICKINSON & CO,1998,1998-09-30,3
2111,BECTON DICKINSON & CO,1999,1999-09-30,3
2111,BECTON DICKINSON & CO,2000,2000-09-30,3
2111,BECTON DICKINSON & CO,2001,2001-09-30,2
2111,BECTON DICKINSON & CO,2002,2002-09-30,1
2111,BECTON DICKINSON & CO,2003,2003-09-30,1
2111,BECTON DICKINSON & CO,2004,2004-09-30,1
2111,BECTON DICKINSON & CO,2005,2005-09-30,1
2111,BECTON DICKINSON & CO,2006,2006-09-30,1
2111,BECTON DICKINSON & CO,2007,2007-09-30,1
2111,BECTON DICKINSON & CO,2008,2008-09-30,1
2111,BECTON DICKINSON & CO,2009,2009-09-30,1
2111,BECTON DICKINSON & CO,2010,2010-09-30,2
2111,BECTON DICKINSON & CO,2011,2011-09-30,2
2111,BECTON DICKINSON & CO,2012,2012-09-30,2
2111,BECTON DICKINSON & CO,2013,2013-09-30,1
2111,BECTON DICKINSON & CO,2014,2014-09-30,1
2111,BECTON DICKINSON & CO,2015,2015-09-30,1
2111,BECTON DICKINSON & CO,2016,2016-09-30,1
2111,BECTON DICKINSON & CO,2017,2017-09-30,1
2111,BECTON DICKINSON & CO,2018,2018-09-30,1
2111,BECTON DICKINSON & CO,2019,2019-09-30,1
2111,BECTON DICKINSON & CO,2020,2020-09-30,2
2111,BECTON DICKINSON & CO,2021,2021-09-30,2
2136,VERIZON COMMUNICATIONS INC,1998,1998-12-31,2
2136,VERIZON COMMUNICATIONS INC,1999,1999-12-31,2
2136,VERIZON COMMUNICATIONS INC,2006,2006-12-31,1
2136,VERIZON COMMUNICATIONS INC,2007,2007-12-31,1
2136,VERIZON COMMUNICATIONS INC,2008,2008-12-31,1
2136,VERIZON COMMUNICATIONS INC,2009,2009-12-31,1
2136,VERIZON COMMUNICATIONS INC,2010,2010-12-31,1
2136,VERIZON COMMUNICATIONS INC,2020,2020-12-31,1
2136,VERIZON COMMUNICATIONS INC,2021,2021-12-31,1
2146,BELLSOUTH CORP,2005,2005-12-31,1
2154,BEMIS CO INC,1996,1996-12-31,1
2154,BEMIS CO INC,1997,1997-12-31,1
2154,BEMIS CO INC,1998,1998-12-31,1
2154,BEMIS CO INC,1999,1999-12-31,1
2154,BEMIS CO INC,2005,2005-12-31,1
2154,BEMIS CO INC,2006,2006-12-31,1
2154,BEMIS CO INC,2007,2007-12-31,1
2154,BEMIS CO INC,2008,2008-12-31,2
2154,BEMIS CO INC,2009,2009-12-31,1
2154,BEMIS CO INC,2010,2010-12-31,1
2154,BEMIS CO INC,2011,2011-12-31,1
2154,BEMIS CO INC,2012,2012-12-31,2
2154,BEMIS CO INC,2013,2013-12-31,2
2154,BEMIS CO INC,2014,2014-12-31,2
2154,BEMIS CO INC,2015,2015-12-31,1
2154,BEMIS CO INC,2016,2016-12-31,2
2154,BEMIS CO INC,2017,2017-12-31,2
2154,BEMIS CO INC,2018,2018-12-31,1
2184,BEST BUY CO INC,1998,1999-02-28,1
2189,BETHLEHEM STEEL CORP,1997,1997-12-31,2
2189,BETHLEHEM STEEL CORP,1998,1998-12-31,2
2189,BETHLEHEM STEEL CORP,1999,1999-12-31,2
2193,BEVERLY ENTERPRISES INC,1996,1996-12-31,1
2193,BEVERLY ENTERPRISES INC,1997,1997-12-31,1
2193,BEVERLY ENTERPRISES INC,1998,1998-12-31,1
2193,BEVERLY ENTERPRISES INC,1999,1999-12-31,1
2193,BEVERLY ENTERPRISES INC,2000,2000-12-31,1
2193,BEVERLY ENTERPRISES INC,2001,2001-12-31,1
2193,BEVERLY ENTERPRISES INC,2002,2002-12-31,1
2193,BEVERLY ENTERPRISES INC,2003,2003-12-31,1
2193,BEVERLY ENTERPRISES INC,2004,2004-12-31,1
2255,BLACK & DECKER CORP,1996,1996-12-31,4
2255,BLACK & DECKER CORP,1997,1997-12-31,4
2255,BLACK & DECKER CORP,1998,1998-12-31,4
2255,BLACK & DECKER CORP,1999,1999-12-31,2
2255,BLACK & DECKER CORP,2000,2000-12-31,2
2255,BLACK & DECKER CORP,2001,2001-12-31,2
2255,BLACK & DECKER CORP,2002,2002-12-31,2
2255,BLACK & DECKER CORP,2003,2003-12-31,1
2255,BLACK & DECKER CORP,2004,2004-12-31,1
2255,BLACK & DECKER CORP,2006,2006-12-31,1
2255,BLACK & DECKER CORP,2008,2008-12-31,1
2255,BLACK & DECKER CORP,2009,2009-12-31,1
2285,BOEING CO,2003,2003-12-31,2
2285,BOEING CO,2004,2004-12-31,2
2285,BOEING CO,2006,2006-12-31,2
2285,BOEING CO,2008,2008-12-31,2
2285,BOEING CO,2009,2009-12-31,3
2285,BOEING CO,2010,2010-12-31,3
2285,BOEING CO,2011,2011-12-31,2
2285,BOEING CO,2012,2012-12-31,2
2285,BOEING CO,2013,2013-12-31,3
2285,BOEING CO,2014,2014-12-31,3
2285,BOEING CO,2015,2015-12-31,2
2285,BOEING CO,2016,2016-12-31,3
2285,BOEING CO,2017,2017-12-31,3
2285,BOEING CO,2018,2018-12-31,1
2285,BOEING CO,2019,2019-12-31,1
2285,BOEING CO,2020,2020-12-31,1
2285,BOEING CO,2021,2021-12-31,2
2290,OFFICEMAX INC,1996,1996-12-31,2
2290,OFFICEMAX INC,1997,1997-12-31,1
2290,OFFICEMAX INC,1998,1998-12-31,3
2290,OFFICEMAX INC,1999,1999-12-31,2
2290,OFFICEMAX INC,2000,2000-12-31,3
2290,OFFICEMAX INC,2001,2001-12-31,4
2290,OFFICEMAX INC,2002,2002-12-31,2
2290,OFFICEMAX INC,2003,2003-12-31,3
2290,OFFICEMAX INC,2008,2008-12-31,1
2290,OFFICEMAX INC,2009,2009-12-31,1
2290,OFFICEMAX INC,2010,2010-12-31,1
2290,OFFICEMAX INC,2011,2011-12-31,1
2290,OFFICEMAX INC,2012,2012-12-31,2
2316,HEXION INC,2002,2002-12-31,1
2316,HEXION INC,2003,2003-12-31,1
2316,HEXION INC,2004,2004-12-31,1
2316,HEXION INC,2005,2005-12-31,1
2316,HEXION INC,2007,2007-12-31,1
2316,HEXION INC,2008,2008-12-31,1
2316,HEXION INC,2009,2009-12-31,1
2316,HEXION INC,2010,2010-12-31,1
2316,HEXION INC,2011,2011-12-31,1
2316,HEXION INC,2012,2012-12-31,1
2316,HEXION INC,2013,2013-12-31,1
2316,HEXION INC,2014,2014-12-31,1
2316,HEXION INC,2015,2015-12-31,1
2316,HEXION INC,2016,2016-12-31,1
2316,HEXION INC,2017,2017-12-31,1
2316,HEXION INC,2018,2018-12-31,1
2316,HEXION INC,2019,2019-12-31,1
2316,HEXION INC,2020,2020-12-31,1
2338,REXAM PLC,1996,1996-12-31,1
2338,REXAM PLC,1997,1997-12-31,1
2338,REXAM PLC,1998,1998-12-31,3
2338,REXAM PLC,1999,1999-12-31,3
2338,REXAM PLC,2000,2000-12-31,2
2338,REXAM PLC,2001,2001-12-31,1
2338,REXAM PLC,2002,2002-12-31,2
2338,REXAM PLC,2003,2003-12-31,1
2338,REXAM PLC,2004,2004-12-31,2
2338,REXAM PLC,2005,2005-12-31,1
2338,REXAM PLC,2006,2006-12-31,1
2338,REXAM PLC,2007,2007-12-31,1
2338,REXAM PLC,2008,2008-12-31,1
2338,REXAM PLC,2009,2009-12-31,1
2338,REXAM PLC,2010,2010-12-31,1
2338,REXAM PLC,2011,2011-12-31,1
2338,REXAM PLC,2012,2012-12-31,1
2338,REXAM PLC,2013,2013-12-31,1
2338,REXAM PLC,2014,2014-12-31,1
2338,REXAM PLC,2015,2015-12-31,1
2393,BRIGGS & STRATTON,1998,1998-06-30,1
2393,BRIGGS & STRATTON,1999,1999-06-30,1
2393,BRIGGS & STRATTON,2007,2007-06-30,1
2393,BRIGGS & STRATTON,2008,2008-06-30,1
2393,BRIGGS & STRATTON,2009,2009-06-30,1
2393,BRIGGS & STRATTON,2010,2010-06-30,1
2393,BRIGGS & STRATTON,2011,2011-06-30,1
2393,BRIGGS & STRATTON,2012,2012-06-30,1
2393,BRIGGS & STRATTON,2013,2013-06-30,2
2393,BRIGGS & STRATTON,2014,2014-06-30,2
2393,BRIGGS & STRATTON,2015,2015-06-30,2
2393,BRIGGS & STRATTON,2016,2016-06-30,2
2393,BRIGGS & STRATTON,2017,2017-06-30,2
2393,BRIGGS & STRATTON,2018,2018-06-30,1
2393,BRIGGS & STRATTON,2019,2019-06-30,1
2435,BROWN FORMAN CORP,1996,1997-04-30,1
2435,BROWN FORMAN CORP,1997,1998-04-30,1
2435,BROWN FORMAN CORP,1998,1999-04-30,1
2435,BROWN FORMAN CORP,1999,2000-04-30,1
2435,BROWN FORMAN CORP,2000,2001-04-30,1
2435,BROWN FORMAN CORP,2001,2002-04-30,1
2435,BROWN FORMAN CORP,2002,2003-04-30,2
2435,BROWN FORMAN CORP,2003,2004-04-30,2
2435,BROWN FORMAN CORP,2004,2005-04-30,2
2435,BROWN FORMAN CORP,2005,2006-04-30,2
2435,BROWN FORMAN CORP,2006,2007-04-30,2
2435,BROWN FORMAN CORP,2007,2008-04-30,2
2435,BROWN FORMAN CORP,2008,2009-04-30,2
2435,BROWN FORMAN CORP,2009,2010-04-30,2
2435,BROWN FORMAN CORP,2010,2011-04-30,2
2435,BROWN FORMAN CORP,2011,2012-04-30,2
2435,BROWN FORMAN CORP,2012,2013-04-30,2
2435,BROWN FORMAN CORP,2013,2014-04-30,2
2435,BROWN FORMAN CORP,2014,2015-04-30,2
2435,BROWN FORMAN CORP,2015,2016-04-30,2
2435,BROWN FORMAN CORP,2016,2017-04-30,2
2435,BROWN FORMAN CORP,2017,2018-04-30,2
2435,BROWN FORMAN CORP,2018,2019-04-30,1
2435,BROWN FORMAN CORP,2019,2020-04-30,2
2435,BROWN FORMAN CORP,2020,2021-04-30,2
2435,BROWN FORMAN CORP,2021,2022-04-30,2
2436,CALERES INC,1996,1997-01-31,1
2436,CALERES INC,1997,1998-01-31,1
2436,CALERES INC,1998,1999-01-31,1
2436,CALERES INC,1999,2000-01-31,1
2436,CALERES INC,2000,2001-01-31,1
2436,CALERES INC,2001,2002-01-31,1
2436,CALERES INC,2002,2003-01-31,1
2436,CALERES INC,2003,2004-01-31,3
2436,CALERES INC,2004,2005-01-31,3
2436,CALERES INC,2005,2006-01-31,3
2436,CALERES INC,2006,2007-01-31,3
2436,CALERES INC,2007,2008-01-31,3
2436,CALERES INC,2008,2009-01-31,3
2436,CALERES INC,2009,2010-01-31,3
2436,CALERES INC,2010,2011-01-31,3
2436,CALERES INC,2011,2012-01-31,3
2436,CALERES INC,2012,2013-01-31,1
2436,CALERES INC,2013,2014-01-31,1
2436,CALERES INC,2014,2015-01-31,2
2436,CALERES INC,2015,2016-01-31,2
2436,CALERES INC,2016,2017-01-31,3
2436,CALERES INC,2017,2018-01-31,2
2436,CALERES INC,2018,2019-01-31,2
2436,CALERES INC,2019,2020-01-31,1
2436,CALERES INC,2020,2021-01-31,1
2436,CALERES INC,2021,2022-01-31,1
2444,BRUNSWICK CORP,2006,2006-12-31,1
2444,BRUNSWICK CORP,2007,2007-12-31,1
2444,BRUNSWICK CORP,2008,2008-12-31,1
2444,BRUNSWICK CORP,2009,2009-12-31,1
2444,BRUNSWICK CORP,2010,2010-12-31,1
2444,BRUNSWICK CORP,2011,2011-12-31,1
2444,BRUNSWICK CORP,2012,2012-12-31,2
2444,BRUNSWICK CORP,2013,2013-12-31,2
2444,BRUNSWICK CORP,2014,2014-12-31,2
2444,BRUNSWICK CORP,2015,2015-12-31,2
2444,BRUNSWICK CORP,2016,2016-12-31,1
2444,BRUNSWICK CORP,2017,2017-12-31,1
2444,BRUNSWICK CORP,2018,2018-12-31,1
2444,BRUNSWICK CORP,2019,2019-12-31,1
2444,BRUNSWICK CORP,2021,2021-12-31,1
2497,MASTEC INC,1997,1997-12-31,1
2497,MASTEC INC,1998,1998-12-31,1
2497,MASTEC INC,1999,1999-12-31,1
2497,MASTEC INC,2000,2000-12-31,1
2497,MASTEC INC,2001,2001-12-31,1
2497,MASTEC INC,2002,2002-12-31,1
2497,MASTEC INC,2003,2003-12-31,1
2497,MASTEC INC,2004,2004-12-31,1
2497,MASTEC INC,2005,2005-12-31,1
2497,MASTEC INC,2006,2006-12-31,1
2497,MASTEC INC,2007,2007-12-31,1
2497,MASTEC INC,2008,2008-12-31,1
