GVKey,Company Name,Year,Data Date,Status
3105,IHEARTMEDIA INC,2000,2000-12-31,N
3105,IHEARTMEDIA INC,2001,2001-12-31,N
3105,IHEARTMEDIA INC,2002,2002-12-31,N
3105,IHEARTMEDIA INC,2003,2003-12-31,N
3105,IHEARTMEDIA INC,2004,2004-12-31,N
3105,IHEARTMEDIA INC,2005,2005-12-31,N
3105,IHEARTMEDIA INC,2006,2006-12-31,N
3105,IHEARTMEDIA INC,2007,2007-12-31,N
3105,IHEARTMEDIA INC,2020,2020-12-31,N
3105,IHEARTMEDIA INC,2021,2021-12-31,N
3107,CLEVELAND-CLIFFS INC,2020,2020-12-31,N
3107,CLEVELAND-CLIFFS INC,2021,2021-12-31,N
3121,CLOROX CO/DE,1996,1996-06-30,NA
3121,CLOROX CO/DE,1997,1997-06-30,NA
3121,CLOROX CO/DE,1998,1998-06-30,NA
3121,CLOROX CO/DE,1999,1999-06-30,NA
3121,CLOROX CO/DE,2000,2000-06-30,NA
3121,CLOROX CO/DE,2001,2001-06-30,NA
3121,CLOROX CO/DE,2003,2003-06-30,NA
3121,CLOROX CO/DE,2004,2004-06-30,NA
3121,CLOROX CO/DE,2005,2005-06-30,NA
3121,CLOROX CO/DE,2006,2006-06-30,NA
3121,CLOROX CO/DE,2007,2007-06-30,NA
3121,CLOROX CO/DE,2008,2008-06-30,NA
3121,CLOROX CO/DE,2009,2009-06-30,NA
3121,CLOROX CO/DE,2010,2010-06-30,NA
3121,CLOROX CO/DE,2011,2011-06-30,NA
3121,CLOROX CO/DE,2012,2012-06-30,NA
3121,CLOROX CO/DE,2013,2013-06-30,NA
3121,CLOROX CO/DE,2014,2014-06-30,NA
3121,CLOROX CO/DE,2015,2015-06-30,NA
3121,CLOROX CO/DE,2016,2016-06-30,NA
3121,CLOROX CO/DE,2017,2017-06-30,NA
3121,CLOROX CO/DE,2018,2018-06-30,NA
3121,CLOROX CO/DE,2019,2019-06-30,NA
3121,CLOROX CO/DE,2020,2020-06-30,NA
3121,CLOROX CO/DE,2021,2021-06-30,NA
3126,ALL AMERICAN GROUP INC,1996,1996-12-31,N
3138,COCA COLA CONSOLIDATED INC,1998,1998-12-31,N
3138,COCA COLA CONSOLIDATED INC,2004,2004-12-31,N
3138,COCA COLA CONSOLIDATED INC,2009,2009-12-31,N
3138,COCA COLA CONSOLIDATED INC,2015,2015-12-31,N
3138,COCA COLA CONSOLIDATED INC,2020,2020-12-31,N
3138,COCA COLA CONSOLIDATED INC,2021,2021-12-31,N
3176,COLLINS & AIKMAN CORP  -OLD,1950,1951-02-28,N
3230,COMDISCO HOLDING CO INC,1996,1996-09-30,N
3230,COMDISCO HOLDING CO INC,2004,2004-09-30,N
3336,DXC TECHNOLOGY CO,2001,2002-03-31,N
3336,DXC TECHNOLOGY CO,2016,2017-03-31,N
3422,CONSOLIDATED PAPERS INC,1996,1996-12-31,N
3502,COOPER TIRE & RUBBER CO,2020,2020-12-31,N
3504,COOPER COS INC (THE),1996,1996-10-31,NA
3504,COOPER COS INC (THE),1997,1997-10-31,NA
3504,COOPER COS INC (THE),1998,1998-10-31,NA
3504,COOPER COS INC (THE),1999,1999-10-31,NA
3504,COOPER COS INC (THE),2000,2000-10-31,NA
3504,COOPER COS INC (THE),2001,2001-10-31,NA
3504,COOPER COS INC (THE),2002,2002-10-31,NA
3504,COOPER COS INC (THE),2003,2003-10-31,NA
3504,COOPER COS INC (THE),2004,2004-10-31,NA
3504,COOPER COS INC (THE),2005,2005-10-31,NA
3504,COOPER COS INC (THE),2006,2006-10-31,NA
3504,COOPER COS INC (THE),2007,2007-10-31,NA
3504,COOPER COS INC (THE),2008,2008-10-31,NA
3504,COOPER COS INC (THE),2009,2009-10-31,NA
3504,COOPER COS INC (THE),2010,2010-10-31,NA
3504,COOPER COS INC (THE),2011,2011-10-31,NA
3504,COOPER COS INC (THE),2012,2012-10-31,NA
3504,COOPER COS INC (THE),2013,2013-10-31,NA
3504,COOPER COS INC (THE),2014,2014-10-31,NA
3504,COOPER COS INC (THE),2015,2015-10-31,NA
3504,COOPER COS INC (THE),2016,2016-10-31,NA
3504,COOPER COS INC (THE),2017,2017-10-31,NA
3504,COOPER COS INC (THE),2018,2018-10-31,NA
3504,COOPER COS INC (THE),2019,2019-10-31,NA
3504,COOPER COS INC (THE),2020,2020-10-31,NA
3504,COOPER COS INC (THE),2021,2021-10-31,NA
3552,TRUE VALUE CO,1996,1996-12-31,NA
3552,TRUE VALUE CO,1997,1997-12-31,NA
3552,TRUE VALUE CO,1998,1998-12-31,NA
3552,TRUE VALUE CO,1999,1999-12-31,NA
3552,TRUE VALUE CO,2000,2000-12-31,NA
3552,TRUE VALUE CO,2001,2001-12-31,NA
3552,TRUE VALUE CO,2002,2002-12-31,NA
3552,TRUE VALUE CO,2003,2003-12-31,NA
3552,TRUE VALUE CO,2004,2004-12-31,NA
3552,TRUE VALUE CO,2005,2005-12-31,NA
3552,TRUE VALUE CO,2006,2006-12-31,NA
3552,TRUE VALUE CO,2007,2007-12-31,NA
3552,TRUE VALUE CO,2008,2008-12-31,NA
3552,TRUE VALUE CO,2009,2009-12-31,NA
3552,TRUE VALUE CO,2010,2010-12-31,NA
3552,TRUE VALUE CO,2011,2011-12-31,NA
3552,TRUE VALUE CO,2012,2012-12-31,NA
3552,TRUE VALUE CO,2013,2013-12-31,NA
3552,TRUE VALUE CO,2014,2014-12-31,NA
3552,TRUE VALUE CO,2015,2015-12-31,NA
3552,TRUE VALUE CO,2016,2016-12-31,NA
3552,TRUE VALUE CO,2017,2017-12-31,NA
3580,CRANE HOLDINGS CO,1996,1996-12-31,N
3580,CRANE HOLDINGS CO,1997,1997-12-31,N
3580,CRANE HOLDINGS CO,1998,1998-12-31,N
3580,CRANE HOLDINGS CO,1999,1999-12-31,N
3580,CRANE HOLDINGS CO,2000,2000-12-31,N
3580,CRANE HOLDINGS CO,2001,2001-12-31,N
3580,CRANE HOLDINGS CO,2002,2002-12-31,N
3580,CRANE HOLDINGS CO,2003,2003-12-31,N
3580,CRANE HOLDINGS CO,2004,2004-12-31,N
3580,CRANE HOLDINGS CO,2005,2005-12-31,N
3580,CRANE HOLDINGS CO,2006,2006-12-31,N
3580,CRANE HOLDINGS CO,2007,2007-12-31,N
3580,CRANE HOLDINGS CO,2008,2008-12-31,N
3580,CRANE HOLDINGS CO,2009,2009-12-31,N
3580,CRANE HOLDINGS CO,2010,2010-12-31,N
3580,CRANE HOLDINGS CO,2011,2011-12-31,N
3580,CRANE HOLDINGS CO,2012,2012-12-31,N
3580,CRANE HOLDINGS CO,2013,2013-12-31,N
3580,CRANE HOLDINGS CO,2014,2014-12-31,N
3580,CRANE HOLDINGS CO,2015,2015-12-31,N
3580,CRANE HOLDINGS CO,2016,2016-12-31,N
3580,CRANE HOLDINGS CO,2017,2017-12-31,N
3580,CRANE HOLDINGS CO,2018,2018-12-31,N
3618,CROWN CENTRAL PETROL  -CL B,1996,1996-12-31,NA
3618,CROWN CENTRAL PETROL  -CL B,1997,1997-12-31,NA
3618,CROWN CENTRAL PETROL  -CL B,1998,1998-12-31,NA
3618,CROWN CENTRAL PETROL  -CL B,1999,1999-12-31,NA
3662,CURTISS-WRIGHT CORP,1996,1996-12-31,N
3735,DANAHER CORP,2000,2000-12-31,N
3760,DATA GENERAL CORP,1996,1996-09-30,N
3911,DEXTER CORP,1996,1996-12-31,N
3914,DI GIORGIO CORP,1996,1996-12-31,N
3914,DI GIORGIO CORP,1997,1997-12-31,N
3914,DI GIORGIO CORP,1998,1998-12-31,N
3964,DILLARDS INC  -CL A,2005,2006-01-31,NA
3964,DILLARDS INC  -CL A,2006,2007-01-31,NA
3964,DILLARDS INC  -CL A,2007,2008-01-31,NA
3964,DILLARDS INC  -CL A,2008,2009-01-31,NA
3964,DILLARDS INC  -CL A,2009,2010-01-31,NA
3964,DILLARDS INC  -CL A,2010,2011-01-31,NA
3964,DILLARDS INC  -CL A,2011,2012-01-31,NA
3964,DILLARDS INC  -CL A,2012,2013-01-31,NA
3964,DILLARDS INC  -CL A,2013,2014-01-31,NA
3964,DILLARDS INC  -CL A,2014,2015-01-31,NA
3964,DILLARDS INC  -CL A,2015,2016-01-31,NA
3964,DILLARDS INC  -CL A,2016,2017-01-31,NA
3964,DILLARDS INC  -CL A,2017,2018-01-31,NA
3964,DILLARDS INC  -CL A,2018,2019-01-31,NA
3964,DILLARDS INC  -CL A,2019,2020-01-31,NA
3964,DILLARDS INC  -CL A,2020,2021-01-31,NA
3964,DILLARDS INC  -CL A,2021,2022-01-31,NA
4001,DIXIE GROUP INC,1996,1996-12-31,N
4016,DOLLAR GENERAL CORP,2021,2022-01-31,N
4040,DONNELLEY (R R) & SONS CO,2007,2007-12-31,N
4040,DONNELLEY (R R) & SONS CO,2008,2008-12-31,N
4040,DONNELLEY (R R) & SONS CO,2009,2009-12-31,N
4040,DONNELLEY (R R) & SONS CO,2010,2010-12-31,N
4040,DONNELLEY (R R) & SONS CO,2011,2011-12-31,N
4040,DONNELLEY (R R) & SONS CO,2012,2012-12-31,N
4040,DONNELLEY (R R) & SONS CO,2013,2013-12-31,N
4040,DONNELLEY (R R) & SONS CO,2014,2014-12-31,N
4040,DONNELLEY (R R) & SONS CO,2015,2015-12-31,N
4040,DONNELLEY (R R) & SONS CO,2016,2016-12-31,N
4040,DONNELLEY (R R) & SONS CO,2017,2017-12-31,N
4040,DONNELLEY (R R) & SONS CO,2018,2018-12-31,N
4040,DONNELLEY (R R) & SONS CO,2019,2019-12-31,N
4040,DONNELLEY (R R) & SONS CO,2020,2020-12-31,N
4040,DONNELLEY (R R) & SONS CO,2021,2021-12-31,N
4060,DUPONT DE NEMOURS INC,1996,1996-12-31,N
4060,DUPONT DE NEMOURS INC,1997,1997-12-31,N
4060,DUPONT DE NEMOURS INC,1998,1998-12-31,N
4060,DUPONT DE NEMOURS INC,1999,1999-12-31,N
4060,DUPONT DE NEMOURS INC,2000,2000-12-31,N
4060,DUPONT DE NEMOURS INC,2001,2001-12-31,N
4060,DUPONT DE NEMOURS INC,2002,2002-12-31,N
4060,DUPONT DE NEMOURS INC,2003,2003-12-31,N
4060,DUPONT DE NEMOURS INC,2004,2004-12-31,N
4060,DUPONT DE NEMOURS INC,2005,2005-12-31,N
4060,DUPONT DE NEMOURS INC,2006,2006-12-31,N
4060,DUPONT DE NEMOURS INC,2007,2007-12-31,N
4060,DUPONT DE NEMOURS INC,2008,2008-12-31,N
4060,DUPONT DE NEMOURS INC,2009,2009-12-31,N
4060,DUPONT DE NEMOURS INC,2010,2010-12-31,N
4060,DUPONT DE NEMOURS INC,2011,2011-12-31,N
4060,DUPONT DE NEMOURS INC,2012,2012-12-31,N
4060,DUPONT DE NEMOURS INC,2013,2013-12-31,N
4060,DUPONT DE NEMOURS INC,2014,2014-12-31,N
4060,DUPONT DE NEMOURS INC,2015,2015-12-31,N
4060,DUPONT DE NEMOURS INC,2016,2016-12-31,N
4060,DUPONT DE NEMOURS INC,2017,2017-12-31,N
4060,DUPONT DE NEMOURS INC,2018,2018-12-31,N
4061,DOW CORNING CORP,1996,1996-12-31,N
4061,DOW CORNING CORP,1997,1997-12-31,N
4061,DOW CORNING CORP,1998,1998-12-31,N
4072,ASCENA RETAIL GROUP INC,1996,1996-07-31,NA
4072,ASCENA RETAIL GROUP INC,1997,1997-07-31,NA
4072,ASCENA RETAIL GROUP INC,1998,1998-07-31,NA
4072,ASCENA RETAIL GROUP INC,1999,1999-07-31,NA
4072,ASCENA RETAIL GROUP INC,2000,2000-07-31,NA
4072,ASCENA RETAIL GROUP INC,2001,2001-07-31,NA
4072,ASCENA RETAIL GROUP INC,2002,2002-07-31,NA
4072,ASCENA RETAIL GROUP INC,2003,2003-07-31,NA
4072,ASCENA RETAIL GROUP INC,2004,2004-07-31,NA
4072,ASCENA RETAIL GROUP INC,2005,2005-07-31,NA
4072,ASCENA RETAIL GROUP INC,2006,2006-07-31,NA
4072,ASCENA RETAIL GROUP INC,2007,2007-07-31,NA
4072,ASCENA RETAIL GROUP INC,2008,2008-07-31,NA
4072,ASCENA RETAIL GROUP INC,2009,2009-07-31,NA
4072,ASCENA RETAIL GROUP INC,2010,2010-07-31,NA
4072,ASCENA RETAIL GROUP INC,2011,2011-07-31,NA
4072,ASCENA RETAIL GROUP INC,2012,2012-07-31,NA
4072,ASCENA RETAIL GROUP INC,2013,2013-07-31,NA
4072,ASCENA RETAIL GROUP INC,2014,2014-07-31,NA
4072,ASCENA RETAIL GROUP INC,2015,2015-07-31,NA
4072,ASCENA RETAIL GROUP INC,2016,2016-07-31,NA
4072,ASCENA RETAIL GROUP INC,2017,2017-07-31,NA
4072,ASCENA RETAIL GROUP INC,2018,2018-07-31,NA
4072,ASCENA RETAIL GROUP INC,2019,2019-07-31,NA
4072,ASCENA RETAIL GROUP INC,2020,2020-07-31,NA
4087,DU PONT (E I) DE NEMOURS,2005,2005-12-31,N
4087,DU PONT (E I) DE NEMOURS,2007,2007-12-31,N
4087,DU PONT (E I) DE NEMOURS,2008,2008-12-31,N
4087,DU PONT (E I) DE NEMOURS,2009,2009-12-31,N
4087,DU PONT (E I) DE NEMOURS,2010,2010-12-31,N
4087,DU PONT (E I) DE NEMOURS,2011,2011-12-31,N
4087,DU PONT (E I) DE NEMOURS,2012,2012-12-31,N
4087,DU PONT (E I) DE NEMOURS,2013,2013-12-31,N
4087,DU PONT (E I) DE NEMOURS,2014,2014-12-31,N
4087,DU PONT (E I) DE NEMOURS,2015,2015-12-31,N
4087,DU PONT (E I) DE NEMOURS,2016,2016-12-31,N
4145,PERKINELMER INC,1998,1998-12-31,N
4145,PERKINELMER INC,2004,2004-12-31,N
4145,PERKINELMER INC,2009,2009-12-31,N
4145,PERKINELMER INC,2015,2015-12-31,N
4145,PERKINELMER INC,2020,2020-12-31,N
4168,EAGLE-PICHER INC,1997,1997-11-30,N
4168,EAGLE-PICHER INC,1998,1998-11-30,N
4168,EAGLE-PICHER INC,1999,1999-11-30,N
4168,EAGLE-PICHER INC,2000,2000-11-30,N
4168,EAGLE-PICHER INC,2001,2001-11-30,N
4168,EAGLE-PICHER INC,2002,2002-11-30,N
4168,EAGLE-PICHER INC,2003,2003-11-30,N
4168,EAGLE-PICHER INC,2004,2004-11-30,N
4194,EASTMAN KODAK CO,2021,2021-12-31,N
4204,ECHLIN INC,1996,1996-08-31,N
4213,ECOLAB INC,1996,1996-12-31,N
4302,ELGIN NATIONAL INDUSTRIES,1996,1996-12-31,N
4302,ELGIN NATIONAL INDUSTRIES,1997,1997-12-31,N
4302,ELGIN NATIONAL INDUSTRIES,1998,1998-12-31,N
4302,ELGIN NATIONAL INDUSTRIES,1999,1999-12-31,N
4302,ELGIN NATIONAL INDUSTRIES,2000,2000-12-31,N
4302,ELGIN NATIONAL INDUSTRIES,2001,2001-12-31,N
4302,ELGIN NATIONAL INDUSTRIES,2002,2002-12-31,N
4302,ELGIN NATIONAL INDUSTRIES,2003,2003-12-31,N
4302,ELGIN NATIONAL INDUSTRIES,2004,2004-12-31,N
4302,ELGIN NATIONAL INDUSTRIES,2005,2005-12-31,N
4322,EMERSON RADIO CORP,1996,1997-03-31,N
4322,EMERSON RADIO CORP,1997,1998-03-31,N
4322,EMERSON RADIO CORP,1998,1999-03-31,N
4322,EMERSON RADIO CORP,1999,2000-03-31,N
4322,EMERSON RADIO CORP,2000,2001-03-31,N
4322,EMERSON RADIO CORP,2001,2002-03-31,N
4322,EMERSON RADIO CORP,2002,2003-03-31,N
4322,EMERSON RADIO CORP,2003,2004-03-31,N
4322,EMERSON RADIO CORP,2004,2005-03-31,N
4322,EMERSON RADIO CORP,2005,2006-03-31,N
4322,EMERSON RADIO CORP,2006,2007-03-31,N
4322,EMERSON RADIO CORP,2007,2008-03-31,N
4322,EMERSON RADIO CORP,2008,2009-03-31,N
4322,EMERSON RADIO CORP,2009,2010-03-31,N
4322,EMERSON RADIO CORP,2010,2011-03-31,N
4322,EMERSON RADIO CORP,2011,2012-03-31,N
4322,EMERSON RADIO CORP,2012,2013-03-31,N
4322,EMERSON RADIO CORP,2013,2014-03-31,N
4322,EMERSON RADIO CORP,2014,2015-03-31,N
4322,EMERSON RADIO CORP,2015,2016-03-31,N
4322,EMERSON RADIO CORP,2016,2017-03-31,N
4322,EMERSON RADIO CORP,2017,2018-03-31,N
4322,EMERSON RADIO CORP,2018,2019-03-31,N
4322,EMERSON RADIO CORP,2019,2020-03-31,N
4322,EMERSON RADIO CORP,2020,2021-03-31,N
4322,EMERSON RADIO CORP,2021,2022-03-31,N
4494,EXPEDITORS INTL WASH INC,1996,1996-12-31,NA
4494,EXPEDITORS INTL WASH INC,1997,1997-12-31,NA
4494,EXPEDITORS INTL WASH INC,1998,1998-12-31,NA
4494,EXPEDITORS INTL WASH INC,1999,1999-12-31,NA
4494,EXPEDITORS INTL WASH INC,2000,2000-12-31,NA
4494,EXPEDITORS INTL WASH INC,2001,2001-12-31,NA
4494,EXPEDITORS INTL WASH INC,2002,2002-12-31,NA
4494,EXPEDITORS INTL WASH INC,2003,2003-12-31,NA
4494,EXPEDITORS INTL WASH INC,2004,2004-12-31,NA
4494,EXPEDITORS INTL WASH INC,2005,2005-12-31,NA
4494,EXPEDITORS INTL WASH INC,2006,2006-12-31,NA
4494,EXPEDITORS INTL WASH INC,2007,2007-12-31,NA
4494,EXPEDITORS INTL WASH INC,2008,2008-12-31,NA
4494,EXPEDITORS INTL WASH INC,2009,2009-12-31,NA
4494,EXPEDITORS INTL WASH INC,2010,2010-12-31,NA
4494,EXPEDITORS INTL WASH INC,2011,2011-12-31,NA
4494,EXPEDITORS INTL WASH INC,2012,2012-12-31,NA
4494,EXPEDITORS INTL WASH INC,2013,2013-12-31,NA
4494,EXPEDITORS INTL WASH INC,2014,2014-12-31,NA
4494,EXPEDITORS INTL WASH INC,2015,2015-12-31,NA
4494,EXPEDITORS INTL WASH INC,2016,2016-12-31,NA
4494,EXPEDITORS INTL WASH INC,2017,2017-12-31,NA
4494,EXPEDITORS INTL WASH INC,2018,2018-12-31,NA
4494,EXPEDITORS INTL WASH INC,2019,2019-12-31,NA
4494,EXPEDITORS INTL WASH INC,2020,2020-12-31,NA
4494,EXPEDITORS INTL WASH INC,2021,2021-12-31,NA
4545,FAIRCHILD INDUSTRIES INC,1996,1996-06-30,N
4595,FEDDERS CORP,2006,2006-12-31,N
4598,FEDEX CORP,1997,1998-05-31,N
4600,FEDERAL-MOGUL HOLDINGS CORP,2001,2001-12-31,N
4635,FIELDCREST CANNON,1996,1996-12-31,NA
4769,FLEMING COMPANIES INC,1996,1996-12-31,N
4769,FLEMING COMPANIES INC,1997,1997-12-31,N
4769,FLEMING COMPANIES INC,1998,1998-12-31,N
4769,FLEMING COMPANIES INC,1999,1999-12-31,N
4769,FLEMING COMPANIES INC,2000,2000-12-31,N
4769,FLEMING COMPANIES INC,2001,2001-12-31,N
4809,FLOWERS FOODS INC,1996,1996-06-30,N
4809,FLOWERS FOODS INC,1997,1997-06-30,N
4809,FLOWERS FOODS INC,1998,1998-12-31,N
4809,FLOWERS FOODS INC,1999,1999-12-31,N
4809,FLOWERS FOODS INC,2003,2003-12-31,N
4809,FLOWERS FOODS INC,2008,2008-12-31,N
4809,FLOWERS FOODS INC,2014,2014-12-31,N
4809,FLOWERS FOODS INC,2020,2020-12-31,N
4818,FLUOR CORP,1996,1996-10-31,N
4860,FOSTER (LB) CO,1996,1996-12-31,NA
4860,FOSTER (LB) CO,1997,1997-12-31,NA
4860,FOSTER (LB) CO,1998,1998-12-31,NA
4860,FOSTER (LB) CO,1999,1999-12-31,NA
4860,FOSTER (LB) CO,2000,2000-12-31,NA
4860,FOSTER (LB) CO,2001,2001-12-31,NA
4860,FOSTER (LB) CO,2002,2002-12-31,NA
4860,FOSTER (LB) CO,2003,2003-12-31,NA
4860,FOSTER (LB) CO,2004,2004-12-31,NA
4860,FOSTER (LB) CO,2005,2005-12-31,NA
4860,FOSTER (LB) CO,2006,2006-12-31,NA
4860,FOSTER (LB) CO,2007,2007-12-31,NA
4860,FOSTER (LB) CO,2008,2008-12-31,NA
4860,FOSTER (LB) CO,2009,2009-12-31,NA
4860,FOSTER (LB) CO,2010,2010-12-31,NA
4860,FOSTER (LB) CO,2011,2011-12-31,NA
4860,FOSTER (LB) CO,2012,2012-12-31,NA
4860,FOSTER (LB) CO,2013,2013-12-31,NA
4860,FOSTER (LB) CO,2014,2014-12-31,NA
4860,FOSTER (LB) CO,2015,2015-12-31,NA
4860,FOSTER (LB) CO,2016,2016-12-31,NA
4860,FOSTER (LB) CO,2017,2017-12-31,NA
4860,FOSTER (LB) CO,2018,2018-12-31,NA
4860,FOSTER (LB) CO,2019,2019-12-31,NA
4860,FOSTER (LB) CO,2020,2020-12-31,NA
4860,FOSTER (LB) CO,2021,2021-12-31,NA
4926,FULLER (H. B.) CO,1996,1996-11-30,NA
4926,FULLER (H. B.) CO,1997,1997-11-30,NA
4926,FULLER (H. B.) CO,1998,1998-11-30,NA
4926,FULLER (H. B.) CO,1999,1999-11-30,NA
4926,FULLER (H. B.) CO,2000,2000-11-30,NA
4926,FULLER (H. B.) CO,2001,2001-11-30,NA
4926,FULLER (H. B.) CO,2002,2002-11-30,NA
4926,FULLER (H. B.) CO,2003,2003-11-30,NA
4926,FULLER (H. B.) CO,2004,2004-11-30,NA
4926,FULLER (H. B.) CO,2005,2005-11-30,NA
4926,FULLER (H. B.) CO,2006,2006-11-30,NA
4926,FULLER (H. B.) CO,2007,2007-11-30,NA
4926,FULLER (H. B.) CO,2008,2008-11-30,NA
4926,FULLER (H. B.) CO,2009,2009-11-30,NA
4926,FULLER (H. B.) CO,2010,2010-11-30,NA
4926,FULLER (H. B.) CO,2011,2011-11-30,NA
4926,FULLER (H. B.) CO,2012,2012-11-30,NA
4926,FULLER (H. B.) CO,2013,2013-11-30,NA
4926,FULLER (H. B.) CO,2014,2014-11-30,NA
4926,FULLER (H. B.) CO,2015,2015-11-30,NA
4926,FULLER (H. B.) CO,2016,2016-11-30,NA
4926,FULLER (H. B.) CO,2017,2017-11-30,NA
4926,FULLER (H. B.) CO,2018,2018-11-30,NA
4926,FULLER (H. B.) CO,2019,2019-11-30,NA
4926,FULLER (H. B.) CO,2020,2020-11-30,NA
4926,FULLER (H. B.) CO,2021,2021-11-30,NA
4932,METROMEDIA INTERNATIONAL GRP,1996,1996-12-31,NA
4932,METROMEDIA INTERNATIONAL GRP,1997,1997-12-31,NA
4932,METROMEDIA INTERNATIONAL GRP,1998,1998-12-31,NA
4932,METROMEDIA INTERNATIONAL GRP,1999,1999-12-31,NA
4932,METROMEDIA INTERNATIONAL GRP,2000,2000-12-31,NA
4932,METROMEDIA INTERNATIONAL GRP,2001,2001-12-31,NA
4932,METROMEDIA INTERNATIONAL GRP,2002,2002-12-31,NA
4932,METROMEDIA INTERNATIONAL GRP,2003,2003-12-31,NA
4932,METROMEDIA INTERNATIONAL GRP,2004,2004-12-31,NA
5018,AEROJET ROCKETDYNE HOLDINGS,2003,2003-11-30,N
5038,HARCOURT GENERAL INC,2000,2000-10-31,N
5073,GENERAL MOTORS CO,1996,1996-12-31,N
5073,GENERAL MOTORS CO,1997,1997-12-31,N
5073,GENERAL MOTORS CO,1998,1998-12-31,N
5073,GENERAL MOTORS CO,1999,1999-12-31,N
5073,GENERAL MOTORS CO,2000,2000-12-31,N
5073,GENERAL MOTORS CO,2001,2001-12-31,N
5073,GENERAL MOTORS CO,2002,2002-12-31,N
5073,GENERAL MOTORS CO,2003,2003-12-31,N
5073,GENERAL MOTORS CO,2004,2004-12-31,N
5073,GENERAL MOTORS CO,2005,2005-12-31,N
5073,GENERAL MOTORS CO,2006,2006-12-31,N
5073,GENERAL MOTORS CO,2007,2007-12-31,N
5073,GENERAL MOTORS CO,2008,2008-12-31,N
5073,GENERAL MOTORS CO,2009,2009-12-31,N
5073,GENERAL MOTORS CO,2010,2010-12-31,N
5073,GENERAL MOTORS CO,2011,2011-12-31,N
5073,GENERAL MOTORS CO,2012,2012-12-31,N
5073,GENERAL MOTORS CO,2013,2013-12-31,N
5073,GENERAL MOTORS CO,2014,2014-12-31,N
5073,GENERAL MOTORS CO,2015,2015-12-31,N
5073,GENERAL MOTORS CO,2016,2016-12-31,N
5073,GENERAL MOTORS CO,2017,2017-12-31,N
5073,GENERAL MOTORS CO,2018,2018-12-31,N
5073,GENERAL MOTORS CO,2019,2019-12-31,N
5073,GENERAL MOTORS CO,2020,2020-12-31,N
5073,GENERAL MOTORS CO,2021,2021-12-31,N
5074,ELECTRONIC DATA SYSTEMS CORP,1996,1996-12-31,N
5074,ELECTRONIC DATA SYSTEMS CORP,1997,1997-12-31,N
5074,ELECTRONIC DATA SYSTEMS CORP,1998,1998-12-31,N
5074,ELECTRONIC DATA SYSTEMS CORP,1999,1999-12-31,N
5074,ELECTRONIC DATA SYSTEMS CORP,2000,2000-12-31,N
5074,ELECTRONIC DATA SYSTEMS CORP,2001,2001-12-31,N
5074,ELECTRONIC DATA SYSTEMS CORP,2002,2002-12-31,N
5074,ELECTRONIC DATA SYSTEMS CORP,2003,2003-12-31,N
5074,ELECTRONIC DATA SYSTEMS CORP,2004,2004-12-31,N
5074,ELECTRONIC DATA SYSTEMS CORP,2005,2005-12-31,N
5074,ELECTRONIC DATA SYSTEMS CORP,2006,2006-12-31,N
5074,ELECTRONIC DATA SYSTEMS CORP,2007,2007-12-31,N
5087,SPX TECHNOLOGIES INC,1996,1996-12-31,NA
5087,SPX TECHNOLOGIES INC,1997,1997-12-31,NA
5087,SPX TECHNOLOGIES INC,1998,1998-12-31,NA
5087,SPX TECHNOLOGIES INC,1999,1999-12-31,NA
5087,SPX TECHNOLOGIES INC,2000,2000-12-31,NA
5087,SPX TECHNOLOGIES INC,2001,2001-12-31,NA
5087,SPX TECHNOLOGIES INC,2002,2002-12-31,NA
5087,SPX TECHNOLOGIES INC,2003,2003-12-31,NA
5087,SPX TECHNOLOGIES INC,2004,2004-12-31,NA
5087,SPX TECHNOLOGIES INC,2005,2005-12-31,NA
5087,SPX TECHNOLOGIES INC,2006,2006-12-31,NA
5087,SPX TECHNOLOGIES INC,2007,2007-12-31,NA
5087,SPX TECHNOLOGIES INC,2008,2008-12-31,NA
5087,SPX TECHNOLOGIES INC,2009,2009-12-31,NA
5087,SPX TECHNOLOGIES INC,2010,2010-12-31,NA
5087,SPX TECHNOLOGIES INC,2011,2011-12-31,NA
5087,SPX TECHNOLOGIES INC,2012,2012-12-31,NA
5087,SPX TECHNOLOGIES INC,2013,2013-12-31,NA
5087,SPX TECHNOLOGIES INC,2014,2014-12-31,NA
5087,SPX TECHNOLOGIES INC,2015,2015-12-31,NA
5087,SPX TECHNOLOGIES INC,2016,2016-12-31,NA
5087,SPX TECHNOLOGIES INC,2017,2017-12-31,NA
5087,SPX TECHNOLOGIES INC,2018,2018-12-31,NA
5087,SPX TECHNOLOGIES INC,2019,2019-12-31,NA
5087,SPX TECHNOLOGIES INC,2020,2020-12-31,NA
5087,SPX TECHNOLOGIES INC,2021,2021-12-31,NA
5151,GIANT FOOD INC  -CL A,1996,1997-02-28,NA
5151,GIANT FOOD INC  -CL A,1997,1998-02-28,NA
5208,GOLD KIST INC,2001,2001-06-30,N
5208,GOLD KIST INC,2002,2002-06-30,N
5208,GOLD KIST INC,2003,2003-06-30,N
5256,GRAINGER (W W) INC,1997,1997-12-31,N
5256,GRAINGER (W W) INC,2003,2003-12-31,N
5256,GRAINGER (W W) INC,2005,2005-12-31,N
5256,GRAINGER (W W) INC,2006,2006-12-31,N
5256,GRAINGER (W W) INC,2007,2007-12-31,N
5256,GRAINGER (W W) INC,2008,2008-12-31,N
5256,GRAINGER (W W) INC,2009,2009-12-31,N
