Global Company Key,Company Name,Row Number,Page Number,Filing Date,Doctype
1356,ALCOA INC (ALUMINIUM CO OF AMERICA) *,8,1,12/30/2001,Annual Report
1356,ALCOA INC (ALUMINIUM CO OF AMERICA) *,9,1,12/30/2001,Annual Report
1356,ALCOA INC (ALUMINIUM CO OF AMERICA) *,10,1,12/30/2000,Annual Report
1356,ALCOA INC (ALUMINIUM CO OF AMERICA) *,1,2,12/30/1999,Annual Report
1356,ALCOA INC (ALUMINIUM CO OF AMERICA) *,2,2,12/30/1998,Annual Report
1356,Alcoa Inc.,3,2,12/30/1998,Annual Report
1356,ALCOA INC (ALUMINIUM CO OF AMERICA) *,4,2,12/30/1997,Annual Report
1356,ALCOA INC (ALUMINIUM CO OF AMERICA) *,5,2,12/30/1996,Annual Report
1356,ALCOA INC (ALUMINIUM CO OF AMERICA) *,6,2,12/30/1995,Annual Report
1356,ALCOA INC (ALUMINIUM CO OF AMERICA) *,7,2,12/30/1994,Annual Report
1380,Hess Corp,1,1,12/30/2003,Annual Report
1380,Hess Corp,2,1,12/30/2003,Annual Report
1380,Hess Corp,3,1,12/30/2002,Annual Report
1380,Hess Corp,4,1,12/30/2002,Annual Report
1380,Hess Corp,5,1,12/30/2001,Annual Report
1380,AMERADA HESS CORP *,6,1,12/30/2001,Annual Report
1380,Hess Corp,7,1,12/30/2001,Annual Report
1380,Hess Corp,8,1,12/30/2000,Annual Report
1380,AMERADA HESS CORP *,9,1,12/30/2000,Annual Report
1380,Hess Corp,10,1,12/30/1999,Annual Report
1380,AMERADA HESS CORP *,1,2,12/30/1999,Annual Report
1380,Hess Corp,2,2,12/30/1998,Annual Report
1380,AMERADA HESS CORP *,3,2,12/30/1998,Annual Report
1380,Hess Corp,4,2,12/30/1997,Annual Report
1380,Ameranda Hess Corp,5,2,12/30/1997,Annual Report
1380,AMERADA HESS CORP *,6,2,12/30/1997,Annual Report
1380,Hess Corp,7,2,12/30/1996,Annual Report
1380,Ameranda Hess Corp *,8,2,12/30/1996,Annual Report
1380,AMERADA HESS CORP *,9,2,12/30/1996,Annual Report
1380,AMERADA HESS CORP *,10,2,12/30/1995,Annual Report
1380,Hess Corp,1,3,12/30/1995,Annual Report
1380,AMERADA HESS CORP *,2,3,12/30/1994,Annual Report
1380,Hess Corp,3,3,12/30/1994,Annual Report
1380,AMERADA HESS CORP *,4,3,12/30/1993,Annual Report
1380,Hess Corp *,5,3,12/30/1993,Annual Report
1380,Hess Corp,6,3,12/30/1992,Annual Report
1380,Hess Corp *,7,3,12/30/1991,Annual Report
1380,Hess Corp *,8,3,12/30/1990,Annual Report
1380,Ameranda Hess Corp,9,3,12/30/1989,Annual Report
1380,Hess Corp *,10,3,12/30/1989,Annual Report
1380,Hess Corp,1,4,12/30/1988,Annual Report
1380,Hess Corp,2,4,12/30/1987,Annual Report
1380,Ameranda Hess Corp,3,4,12/30/1985,Annual Report
1382,"US Airways Group, Inc.",1,1,12/30/1999,Annual Report
1382,US AIRWAYS GROUP INC *,2,1,12/30/1999,Annual Report
1382,"US Airways Group, Inc.",3,1,12/30/1998,Annual Report
1382,"US Airways Group, Inc.",4,1,12/30/1997,Annual Report
1382,US AIRWAYS GROUP INC *,5,1,12/30/1997,Annual Report
1382,"US Airways Group, Inc.",6,1,12/30/1996,Annual Report
1382,US AIRWAYS GROUP INC *,7,1,12/30/1996,Annual Report
1382,"US Airways Group, Inc.",8,1,12/30/1995,Annual Report
1382,US AIRWAYS GROUP INC *,9,1,12/30/1995,Annual Report
1382,US AIRWAYS GROUP INC *,10,1,12/30/1994,Annual Report
1392,Amdahl Corp.,1,1,12/26/1985,Annual Report
1397,American Biltrite Inc.,1,1,12/30/2020,Annual Report
1397,American Biltrite Inc.,2,1,12/30/2019,Annual Report
1397,American Biltrite Inc.,3,1,12/30/2018,Annual Report
1397,American Biltrite Inc.,4,1,12/30/2017,Annual Report
1397,American Biltrite Inc.,5,1,12/30/2016,Annual Report
1397,American Biltrite Inc.,6,1,12/30/2014,Annual Report
1397,American Biltrite Inc.,7,1,12/30/2013,Annual Report
1397,American Biltrite Inc.,8,1,12/30/2012,Annual Report
1397,American Biltrite Inc.,9,1,12/30/2000,Annual Report
1397,American Biltrite Inc.,10,1,12/30/1998,Annual Report
1397,American Biltrite Inc.,1,2,12/30/1997,Annual Report
1410,"ABM Industries, Inc.",1,1,10/30/2019,Annual Report
1410,"ABM Industries, Inc.",2,1,10/30/2014,Annual Report
1410,"ABM Industries, Inc.",3,1,10/30/2013,Annual Report
1410,"ABM Industries, Inc.",4,1,10/30/2012,Annual Report
1410,"ABM Industries, Inc.",5,1,10/30/2009,Annual Report
1478,Wyeth Ltd,1,1,03/30/2014,Annual Report
1478,Wyeth Ltd,2,1,03/30/2013,Annual Report
1478,Wyeth Ltd,3,1,03/30/2012,Annual Report
1478,Wyeth Ltd,4,1,03/30/2011,Annual Report
1478,Wyeth Ltd,5,1,11/29/2009,Annual Report
1478,Wyeth Ltd,6,1,03/30/2009,Annual Report
1478,Wyeth,7,1,12/30/2008,Annual Report
1478,Wyeth Ltd,8,1,03/30/2008,Annual Report
1478,Wyeth Ltd,9,1,03/30/2007,Annual Report
1478,Wyeth Ltd,10,1,03/30/2006,Annual Report
1478,Wyeth,1,2,12/30/2005,Annual Report
1478,Wyeth,2,2,12/30/2005,Annual Report
1478,Wyeth,3,2,12/30/2005,Annual Report
1478,Wyeth Ltd,4,2,03/30/2005,Annual Report
1478,Wyeth,5,2,12/30/2004,Annual Report
1478,Wyeth,6,2,12/30/2004,Annual Report
1478,Wyeth Ltd,7,2,03/30/2004,Annual Report
1478,Wyeth,8,2,12/30/2003,Annual Report
1478,Wyeth,9,2,12/30/2003,Annual Report
1478,Wyeth Ltd,10,2,03/30/2003,Annual Report
1478,Wyeth,1,3,12/30/2005,Annual Report
1478,Wyeth,2,3,12/30/2005,Annual Report
1478,Wyeth,3,3,12/30/2005,Annual Report
1478,Wyeth Ltd,4,3,03/30/2005,Annual Report
1478,Wyeth,5,3,12/30/2004,Annual Report
1478,Wyeth,6,3,12/30/2004,Annual Report
1478,Wyeth Ltd,7,3,03/30/2004,Annual Report
1478,Wyeth,8,3,12/30/2003,Annual Report
1478,Wyeth,9,3,12/30/2003,Annual Report
1478,Wyeth Ltd,10,3,03/30/2003,Annual Report
1478,Wyeth,1,4,12/30/2005,Annual Report
1478,Wyeth,2,4,12/30/2005,Annual Report
1478,Wyeth,3,4,12/30/2005,Annual Report
1478,Wyeth Ltd,4,4,03/30/2005,Annual Report
1478,Wyeth,5,4,12/30/2004,Annual Report
1478,Wyeth,6,4,12/30/2004,Annual Report
1478,Wyeth Ltd,7,4,03/30/2004,Annual Report
1478,Wyeth,8,4,12/30/2003,Annual Report
1478,Wyeth,9,4,12/30/2003,Annual Report
1478,Wyeth Ltd,10,4,03/30/2003,Annual Report
1478,Wyeth,1,3,12/30/2002,Annual Report
1478,WYETH *,2,3,12/30/2002,Annual Report
1478,Wyeth,3,3,12/30/2002,Annual Report
1478,Wyeth Ltd,4,3,03/30/2002,Annual Report
1478,Wyeth,5,3,12/30/2001,Annual Report
1478,WYETH *,6,3,12/30/2001,Annual Report
1478,Wyeth,7,3,12/30/2001,Annual Report
1478,Wyeth Ltd,8,3,03/30/2001,Annual Report
1478,Wyeth,9,3,12/30/2000,Annual Report
1478,Wyeth Ltd,10,3,03/30/2000,Annual Report
1478,Wyeth,1,4,12/30/1999,Annual Report
1478,Wyeth Ltd,2,4,03/30/1999,Annual Report
1478,Wyeth,3,4,12/30/1998,Annual Report
1478,Wyeth,4,4,12/30/1997,Annual Report
1478,Wyeth,5,4,12/30/1996,Annual Report
1478,Wyeth,6,4,12/30/1995,Annual Report
1478,Wyeth Laboratories Ltd. (Pakistan),7,4,11/29/1995,Annual Report
1478,Wyeth,8,4,12/30/1994,Annual Report
1478,Wyeth,9,4,12/30/1993,Annual Report
1478,Wyeth,10,4,12/30/1992,Annual Report
1478,Wyeth *,1,5,12/30/1991,Annual Report
1478,Wyeth *,2,5,12/30/1990,Annual Report
1478,Wyeth,3,5,12/30/1989,Annual Report
1478,Wyeth *,4,5,12/30/1988,Annual Report
1478,Wyeth *,5,5,12/30/1987,Annual Report
1478,Wyeth *,6,5,12/30/1986,Annual Report
1485,Ameritech Corp.,1,1,12/30/1998,Annual Report
1485,Ameritech Corp.,2,1,12/30/1997,Annual Report
1485,Ameritech Corp.,3,1,12/30/1997,Annual Report
1485,Ameritech Corp.,4,1,12/30/1996,Annual Report
1485,Ameritech Corp.,5,1,12/30/1992,Annual Report
1485,Ameritech Corp.,6,1,12/30/1991,Annual Report
1485,Ameritech Corp.,7,1,12/30/1987,Annual Report
1573,American Stores Co.,1,1,01/30/1998,Annual Report
1573,American Stores Co.,2,1,01/31/1997,Annual Report
1573,American Stores Co.,3,1,02/02/1996,Annual Report
1573,American Stores Co.,4,1,01/27/1995,Annual Report
1573,American Stores Co.,5,1,02/02/1990,Annual Report
1598,AMETEK Inc,1,1,12/30/2014,Annual Report
1598,AMETEK Inc,2,1,12/30/2013,Annual Report
1598,AMETEK Inc,3,1,12/30/2009,Annual Report
1598,AMETEK Inc,4,1,12/30/1998,Annual Report
1598,AMETEK Inc,5,1,12/30/1997,Annual Report
1598,Ametek Inc.,6,1,12/30/1996,Annual Report
1598,Ametek Inc.,7,1,12/30/1994,Annual Report
1598,Ametek Inc.,8,1,12/30/1993,Annual Report
1598,Ametek Inc.,9,1,12/30/1991,Annual Report
1598,"AMETEK, Inc.",10,1,12/30/1989,Annual Report
1598,Ametek Inc.,1,2,12/30/1988,Annual Report
1598,Ametek Inc.,2,2,12/30/1987,Annual Report
1598,Ametek Inc.,3,2,12/30/1986,Annual Report
1598,Ametek Inc.,4,2,12/30/1985,Annual Report
1598,Ametek Inc.,5,2,12/30/1984,Annual Report
1598,Ametek Inc.,6,2,12/30/1982,Annual Report
1598,Ametek Inc.,7,2,12/30/1981,Annual Report
1598,Ametek Inc.,8,2,12/30/1980,Annual Report
1598,Ametek Inc.,9,2,12/30/1979,Annual Report
1598,Ametek Inc.,10,2,12/30/1978,Annual Report
1598,Ametek Inc.,1,3,12/30/1977,Annual Report
1598,"AMETEK, Inc.",2,3,12/30/1975,Annual Report
1598,"AMETEK, Inc.",3,3,12/30/1973,Annual Report
1598,"AMETEK, Inc.",4,3,12/30/1962,Annual Report
1598,"AMETEK, Inc.",5,3,12/30/1961,Annual Report
1602,Amgen Inc,1,1,12/30/2015,Annual Report
1602,Amgen Inc,2,1,12/30/2010,Annual Report
1602,Amgen Inc,3,1,12/30/2009,Annual Report
1602,Amgen Inc,4,1,12/30/2009,Annual Report
1602,Amgen Inc,5,1,12/30/2008,Annual Report
1602,Amgen Inc,6,1,12/30/2007,Annual Report
1602,Amgen Inc,7,1,12/30/2007,Annual Report
1602,Amgen Inc,8,1,12/30/2006,Annual Report
1602,Amgen Inc,9,1,12/30/2005,Annual Report
1602,Amgen Inc,10,1,12/30/2004,Annual Report
1602,Amgen Inc,1,2,12/30/2004,Annual Report
1602,Amgen Inc,2,2,12/30/2003,Annual Report
1602,Amgen Inc,3,2,12/30/2002,Annual Report
1602,AMGEN INC *,4,2,12/30/2002,Annual Report
1602,Amgen Inc,5,2,12/30/2002,Annual Report
1602,Amgen Inc,6,2,12/30/2001,Annual Report
1602,AMGEN INC *,7,2,12/30/2001,Annual Report
1602,Amgen Inc,8,2,12/30/2001,Annual Report
1602,Amgen Inc,9,2,12/30/2000,Annual Report
1602,AMGEN INC *,10,2,12/30/2000,Annual Report
1602,Amgen Inc,1,3,12/30/1999,Annual Report
1602,AMGEN INC *,2,3,12/30/1999,Annual Report
1602,Amgen Inc,3,3,12/30/1998,Annual Report
1602,Amgen Inc,4,3,12/30/1997,Annual Report
1602,Amgen Inc,5,3,12/30/1996,Annual Report
1602,Amgen Inc,6,3,03/30/1990,Annual Report
1608,AMP Inc.,1,1,12/30/1998,Annual Report
1608,AMP Inc.,2,1,12/30/1997,Annual Report
1608,AMP Inc.,3,1,12/30/1996,Annual Report
1608,AMP Inc.,4,1,12/30/1995,Annual Report
1608,AMP Inc.,5,1,12/30/1994,Annual Report
1608,AMP Inc.,6,1,12/30/1993,Annual Report
1608,AMP Inc.,7,1,12/30/1992,Annual Report
1608,AMP Inc. *,8,1,12/30/1997,Annual Report
1608,AMP INC *,9,1,12/30/1997,Annual Report
1608,AMP INC *,10,1,12/30/1996,Annual Report
1608,AMP INC *,1,2,12/30/1995,Annual Report
1608,AMP INC *,2,2,12/30/1994,Annual Report
1608,AMP INC *,3,2,12/30/1993,Annual Report
1608,AMP Inc.,4,2,12/30/1992,Annual Report
1608,AMP Inc.,5,2,12/30/1991,Annual Report
1608,AMP Inc.,6,2,12/30/1990,Annual Report
1608,AMP Inc.,7,2,12/30/1989,Annual Report
1608,AMP Inc. *,8,2,12/30/1988,Annual Report
1608,AMP Inc. *,9,2,12/30/1988,Annual Report
1608,AMP Inc.,10,2,12/30/1987,Annual Report
1608,AMP Inc.,1,3,12/30/1986,Annual Report
1608,AMP Inc.,2,3,12/30/1985,Annual Report
1608,AMP Inc.,3,3,12/30/1984,Annual Report
1608,AMP Inc.,4,3,12/30/1983,Annual Report
1608,AMP Inc.,5,3,12/30/1982,Annual Report
1608,AMP Inc.,6,3,12/30/1979,Annual Report
1608,AMP Inc.,7,3,12/30/1975,Annual Report
1608,"AMP Incorporated and Pamcor, Inc.",8,3,12/30/1976,Annual Report
1609,Amoco Corp.,1,1,12/30/1997,Annual Report
1609,Amoco Corp.,2,1,12/30/1997,Annual Report
1609,AMOCO CORP *,3,1,12/30/1997,Annual Report
1609,Amoco Corp.,4,1,12/30/1996,Annual Report
1609,AMOCO CORP *,5,1,12/30/1996,Annual Report
1609,Amoco Corp.,6,1,12/30/1995,Annual Report
1609,AMOCO CORP *,7,1,12/30/1995,Annual Report
1609,AMOCO CORP *,8,1,12/30/1994,Annual Report
1609,Amoco Corp.,9,1,12/30/1993,Annual Report
1609,AMOCO CORP *,10,1,12/30/1993,Annual Report
1609,Amoco Corp.,1,2,12/30/1987,Annual Report
1609,Amoco Corp.,2,2,12/30/1987,Annual Report
1609,Amoco Corp.,3,2,12/30/1986,Annual Report
1613,Ampco-Pittsburgh Corp.,1,1,12/30/2010,Annual Report
1613,Ampco-Pittsburgh Corp.,2,1,12/30/2009,Annual Report
1613,Ampco-Pittsburgh Corp.,3,1,12/30/2007,Annual Report
1613,Ampco-Pittsburgh Corp.,4,1,12/30/2003,Annual Report
1613,Ampco-Pittsburgh Corp.,5,1,12/30/2002,Annual Report
1613,Ampco-Pittsburgh Corp.,6,1,12/30/2000,Annual Report
1613,Ampco-Pittsburgh Corp.,7,1,12/30/1998,Annual Report
1613,Ampco-Pittsburgh Corp.,8,1,12/30/1983,Annual Report
1627,Anacomp Inc (New),1,1,09/29/2015,Annual Report
1627,Anacomp Inc (New),2,1,09/29/2014,Annual Report
1627,Anacomp Inc (New),3,1,09/29/2013,Annual Report
1627,Anacomp Inc (New),4,1,09/29/2012,Annual Report
1627,Anacomp Inc (New),5,1,09/29/2003,Annual Report
1627,Anacomp Inc (New),6,1,09/29/2002,Annual Report
1627,Anacomp Inc (New),7,1,09/29/2001,Annual Report
1627,Anacomp Inc (New),8,1,12/31/1999,Annual Report
1627,Anacomp Inc (New),9,1,12/31/1998,Annual Report
1627,Anacomp Inc. (DE),10,1,09/29/1997,Annual Report
1632,Analog Devices Inc,1,1,11/01/2019,Annual Report
1632,Analog Devices Inc,2,1,10/27/2017,Annual Report
1632,Analog Devices Inc,3,1,10/28/2016,Annual Report
1632,Analog Devices Inc,4,1,10/28/2011,Annual Report
1632,Analog Devices Inc,5,1,10/28/2011,Annual Report
1632,Analog Devices Inc,6,1,10/30/2010,Annual Report
1632,Analog Devices Inc,7,1,10/30/2010,Annual Report
1632,Analog Devices Inc,8,1,10/29/2010,Annual Report
1632,Analog Devices Inc,9,1,10/30/2009,Annual Report
1632,Analog Devices Inc,10,1,10/30/2009,Annual Report
1632,Analog Devices Inc,1,2,10/31/2008,Annual Report
1632,Analog Devices Inc,2,2,11/02/2007,Annual Report
1632,Analog Devices Inc,3,2,10/27/2006,Annual Report
1632,Analog Devices Inc,4,2,10/28/2005,Annual Report
1632,Analog Devices Inc,5,2,10/31/2003,Annual Report
1632,Analog Devices Inc,6,2,11/01/2002,Annual Report
1632,Analog Devices Inc,7,2,12/31/2000,Annual Report
1632,Analog Devices Inc,8,2,10/27/2000,Annual Report
1632,Analog Devices Inc,9,2,12/31/1999,Annual Report
1632,Analog Devices Inc,10,2,10/29/1999,Annual Report
1632,Analog Devices Inc,1,3,12/31/1998,Annual Report
1632,Analog Devices Inc,2,3,10/30/1998,Annual Report
1632,Analog Devices Inc,3,3,12/31/1997,Annual Report
1632,Analog Devices Inc,4,3,10/31/1997,Annual Report
1632,Analog Devices Inc,5,3,12/31/1996,Annual Report
1632,Analog Devices Inc,6,3,12/31/1995,Annual Report
1632,Analog Devices Inc,7,3,12/31/1994,Annual Report
1632,Analog Devices Inc,8,3,12/31/1993,Annual Report
1632,Analog Devices Inc.,9,3,12/30/1993,Annual Report
1632,Analog Devices Inc.,10,3,12/30/1992,Annual Report
1632,Analog Devices Inc.,1,4,12/30/1991,Annual Report
1632,Analog Devices Inc.,2,4,12/30/1990,Annual Report
1632,Analog Devices Inc.,3,4,12/30/1988,Annual Report
1632,Analog Devices Inc.,4,4,12/30/1987,Annual Report
1632,Analog Devices Inc.,5,4,12/30/1984,Annual Report
1632,Analog Devices Inc.,6,4,12/30/1983,Annual Report
1659,Andersons Inc,1,1,12/30/2014,Annual Report
1659,Andersons Inc,2,1,12/30/2013,Annual Report
1659,Andersons Inc,3,1,12/30/2012,Annual Report
1659,Andersons Inc,4,1,12/30/2002,Annual Report
1659,Andersons Inc,5,1,12/30/2001,Annual Report
1659,Andersons Inc,6,1,12/30/2000,Annual Report
1659,Andersons Inc,7,1,12/30/1999,Annual Report
1659,Andersons Inc,8,1,12/30/1998,Annual Report
1659,Andersons Inc,9,1,12/30/1997,Annual Report
1663,"Anheuser-Busch Cos., Inc.",1,1,12/30/2007,Annual Report
1663,"Anheuser-Busch Cos., Inc.",2,1,12/30/2006,Annual Report
1663,"Anheuser-Busch Cos., Inc.",3,1,12/30/2005,Annual Report
1663,"Anheuser-Busch Cos., Inc.",4,1,12/30/2004,Annual Report
1663,"Anheuser-Busch Cos., Inc.",5,1,12/30/2003,Annual Report
1663,"Anheuser-Busch Cos., Inc.",6,1,12/30/2002,Annual Report
1663,"Anheuser-Busch Cos., Inc.",7,1,12/30/2001,Annual Report
1663,"Anheuser-Busch Cos., Inc.",8,1,12/30/2000,Annual Report
1663,"Anheuser-Busch Cos., Inc.",9,1,12/30/1999,Annual Report
1663,ANHEUSER-BUSCH COS INC *,10,1,12/30/1999,Annual Report
1663,"Anheuser-Busch Cos., Inc.",1,2,12/30/1998,Annual Report
1663,ANHEUSER-BUSCH COS INC *,2,2,12/30/1998,Annual Report
1663,"Anheuser-Busch Cos., Inc.",3,2,12/30/1997,Annual Report
1663,"Anheuser-Busch Cos., Inc.",4,2,12/30/1996,Annual Report
1663,"Anheuser-Busch Cos., Inc.",5,2,12/30/1995,Annual Report
1663,"Anheuser-Busch Cos., Inc.",6,2,12/30/1994,Annual Report
1663,"Anheuser-Busch Cos., Inc.",7,2,12/30/1993,Annual Report
1663,"Anheuser-Busch Cos., Inc.",8,2,12/30/1992,Annual Report
1663,"Anheuser-Busch Cos., Inc.",9,2,12/30/1992,Annual Report
1663,"Anheuser-Busch Cos., Inc.",10,2,12/30/1991,Annual Report
1663,"Anheuser-Busch Cos., Inc.",1,3,12/30/1990,Annual Report
1663,"Anheuser-Busch Cos., Inc.",2,3,12/30/1989,Annual Report
1663,"Anheuser-Busch Cos., Inc.",3,3,12/30/1988,Annual Report
1663,"Anheuser-Busch Cos., Inc.",4,3,12/30/1987,Annual Report
1663,"Anheuser-Busch Cos., Inc.",5,3,12/30/1986,Annual Report
1678,APA Corp,1,1,12/30/2014,Annual Report
1678,APA Corp,2,1,12/30/2013,Annual Report
1678,APA Corp,3,1,12/30/2011,Annual Report
1678,APA Corp,4,1,12/30/2010,Annual Report
1678,APA Corp,5,1,12/30/2009,Annual Report
1678,APA Corp,6,1,12/30/2008,Annual Report
1678,APA Corp,7,1,12/30/2007,Annual Report
1678,APA Corp,8,1,12/30/2006,Annual Report
1678,APA Corp,9,1,12/30/2005,Annual Report
1678,APA Corp,10,1,12/30/2004,Annual Report
1678,APA Corp,1,2,12/30/2003,Annual Report
1678,APA Corp,2,2,12/30/2002,Annual Report
1678,APA Corp,3,2,12/31/2000,Annual Report
1678,APA Corp,4,2,12/30/2000,Annual Report
1678,APA Corp,5,2,12/31/1999,Annual Report
1678,APA Corp,6,2,12/30/1999,Annual Report
1678,APA Corp,7,2,12/31/1998,Annual Report
1678,APA Corp,8,2,12/30/1998,Annual Report
1690,Apple Inc,1,1,09/27/2019,Annual Report
1690,Apple Inc,2,1,09/26/2014,Annual Report
1690,Apple Inc,3,1,09/27/2013,Annual Report
1690,Apple Inc,4,1,09/28/2012,Annual Report
1690,Apple Inc,5,1,09/23/2011,Annual Report
1690,Apple Inc,6,1,09/24/2010,Annual Report
1690,Apple Inc,7,1,09/25/2009,Annual Report
1690,Apple Inc,8,1,09/26/2008,Annual Report
1690,Apple Inc,9,1,09/28/2007,Annual Report
1690,Apple Inc,10,1,09/29/2006,Annual Report
1690,Apple Inc,1,2,09/23/2005,Annual Report
1690,Apple Inc,2,2,09/24/2004,Annual Report
1690,Apple Inc,3,2,09/26/2003,Annual Report
1690,Apple Inc,4,2,09/27/2002,Annual Report
1690,Apple Inc,5,2,12/31/2000,Annual Report
1690,Apple Inc,6,2,12/31/1999,Annual Report
1690,Apple Inc,7,2,12/31/1998,Annual Report
1690,Apple Inc,8,2,12/31/1997,Annual Report
1690,Apple Inc,9,2,12/31/1996,Annual Report
1690,Apple Inc,10,2,09/26/1996,Annual Report
1690,Apple Inc,1,3,12/31/1995,Annual Report
1690,Apple Inc,2,3,09/24/1981,Annual Report
1690,"Apple Rush Co., Inc.",3,3,12/30/2021,Annual Report
1690,"Apple Rush Co., Inc.",4,3,12/30/2020,Annual Report
1690,"Apple Rush Co., Inc.",5,3,12/30/2019,Annual Report
1690,"Apple Rush Co., Inc.",6,3,12/30/2018,Annual Report
1690,"Apple Rush Co., Inc.",7,3,12/30/2017,Annual Report
1690,"Apple Rush Co., Inc.",8,3,12/30/2016,Annual Report
1690,Apple Green Holding Inc,9,3,12/30/2016,Annual Report
1690,Apple Green Holding Inc,10,3,12/30/2015,Annual Report
1690,Apple Green Holding Inc,1,4,12/30/2014,Annual Report
1690,Apple Hospitality REIT Inc,2,4,12/30/2013,Annual Report
1690,"Thorn Apple Valley, Inc.",3,4,05/29/1997,Annual Report
1690,APPLE COMPUTER INC *,4,4,12/30/1996,Annual Report
1690,APPLE COMPUTER INC *,5,4,12/30/1995,Annual Report
1690,APPLE COMPUTER INC *,6,4,12/30/1994,Annual Report
1690,APPLE COMPUTER INC *,7,4,12/30/1993,Annual Report
1690,APPLE COMPUTER INC *,8,4,12/30/1992,Annual Report
1690,Apple Computer Inc.,9,4,12/30/1991,Annual Report
1690,Apple Computer Inc.,10,4,12/30/1990,Annual Report
1690,Apple Computer Inc.,1,5,12/30/1989,Annual Report
1690,Apple Computer Inc.,2,5,12/30/1988,Annual Report
1690,Apple Computer Inc.,3,5,12/30/1987,Annual Report
1690,Apple Computer Inc.,4,5,12/30/1986,Annual Report
1690,Apple Computer Inc.,5,5,12/30/1985,Annual Report
1704,"Applied Materials, Inc.",1,1,10/26/2019,Annual Report
1704,APPLIED MATERIALS INC *,2,1,12/30/2002,Annual Report
1704,APPLIED MATERIALS INC *,3,1,12/30/2000,Annual Report
1704,APPLIED MATERIALS INC *,4,1,12/30/1999,Annual Report
1704,"Applied Materials, Inc.",5,1,10/30/1999,Annual Report
1704,"Applied Materials, Inc.",6,1,10/24/1998,Annual Report
1704,"Applied Materials, Inc.",7,1,12/30/1997,Annual Report
1704,"Applied Materials, Inc.",8,1,10/25/1997,Annual Report
1704,APPLIED MATERIALS INC *,9,1,12/30/1996,Annual Report
1704,APPLIED MATERIALS INC *,10,1,12/30/1994,Annual Report
1755,Armco Inc.,1,1,12/30/1998,Annual Report
1755,Armco Inc.,2,1,12/30/1998,Annual Report
1755,Armco Inc.,3,1,12/30/1997,Annual Report
1755,Armco Inc.,4,1,12/30/1997,Annual Report
1755,Armco Inc.,5,1,12/30/1996,Annual Report
1755,Armco Inc.,6,1,12/30/1995,Annual Report
1755,Armco Inc.,7,1,12/30/1992,Annual Report
1755,Armco Inc.,8,1,12/30/1989,Annual Report
1755,Armco Inc.,9,1,12/30/1982,Annual Report
1762,ARMSTRONG HOLDINGS INC *,1,1,12/30/2002,Annual Report
1762,ARMSTRONG HOLDINGS INC *,2,1,12/30/2001,Annual Report
